model,condition,item_id,domain,response,correct_answer,is_correct
llama3.1-8b,T2,9231,physics,J,D,False
llama3.1-8b,T2,9234,physics,F,D,False
llama3.1-8b,T2,9237,physics,E,A,False
llama3.1-8b,T2,9238,physics,E,B,False
llama3.1-8b,T2,9239,physics,G,B,False
llama3.1-8b,T2,9241,physics,F,C,False
llama3.1-8b,T2,9245,physics,J,J,True
llama3.1-8b,T2,9246,physics,B,J,False
llama3.1-8b,T2,9249,physics,A,J,False
llama3.1-8b,T2,9252,physics,F,D,False
llama3.1-8b,T2,9255,physics,D,D,True
llama3.1-8b,T2,9257,physics,C,D,False
llama3.1-8b,T2,9258,physics,F,C,False
llama3.1-8b,T2,9265,physics,H,D,False
llama3.1-8b,T2,9267,physics,E,F,False
llama3.1-8b,T2,9272,physics,B,J,False
llama3.1-8b,T2,9273,physics,H,A,False
llama3.1-8b,T2,9274,physics,G,B,False
llama3.1-8b,T2,9277,physics,H,A,False
llama3.1-8b,T2,9278,physics,E,E,True
llama3.1-8b,T2,9279,physics,H,E,False
llama3.1-8b,T2,9283,physics,C,G,False
llama3.1-8b,T2,9284,physics,G,I,False
llama3.1-8b,T2,9290,physics,H,I,False
llama3.1-8b,T2,9292,physics,B,E,False
llama3.1-8b,T2,9297,physics,H,J,False
llama3.1-8b,T2,9300,physics,G,H,False
llama3.1-8b,T2,9302,physics,F,D,False
llama3.1-8b,T2,9305,physics,H,H,True
llama3.1-8b,T2,9306,physics,F,F,True
llama3.1-8b,T2,9309,physics,H,F,False
llama3.1-8b,T2,9313,physics,E,D,False
llama3.1-8b,T2,9315,physics,E,E,True
llama3.1-8b,T2,9321,physics,B,I,False
llama3.1-8b,T2,9322,physics,C,E,False
llama3.1-8b,T2,9325,physics,J,B,False
llama3.1-8b,T2,9326,physics,F,B,False
llama3.1-8b,T2,9328,physics,B,I,False
llama3.1-8b,T2,9333,physics,F,A,False
llama3.1-8b,T2,9338,physics,D,J,False
llama3.1-8b,T2,9340,physics,I,I,True
llama3.1-8b,T2,9342,physics,H,J,False
llama3.1-8b,T2,9343,physics,J,H,False
llama3.1-8b,T2,9346,physics,G,A,False
llama3.1-8b,T2,9347,physics,C,C,True
llama3.1-8b,T2,9362,physics,D,D,True
llama3.1-8b,T2,9365,physics,A,A,True
llama3.1-8b,T2,9367,physics,H,J,False
llama3.1-8b,T2,9369,physics,J,C,False
llama3.1-8b,T2,9373,physics,E,G,False
llama3.1-8b,T2,9374,physics,A,D,False
llama3.1-8b,T2,9376,physics,G,H,False
llama3.1-8b,T2,9380,physics,B,A,False
llama3.1-8b,T2,9383,physics,E,I,False
llama3.1-8b,T2,9385,physics,H,A,False
llama3.1-8b,T2,9388,physics,D,I,False
llama3.1-8b,T2,9389,physics,F,F,True
llama3.1-8b,T2,9392,physics,E,E,True
llama3.1-8b,T2,9395,physics,C,F,False
llama3.1-8b,T2,9396,physics,D,D,True
llama3.1-8b,T2,9398,physics,J,G,False
llama3.1-8b,T2,9400,physics,F,H,False
llama3.1-8b,T2,9401,physics,J,J,True
llama3.1-8b,T2,9402,physics,H,F,False
llama3.1-8b,T2,9403,physics,E,G,False
llama3.1-8b,T2,9412,physics,E,G,False
llama3.1-8b,T2,9414,physics,F,G,False
llama3.1-8b,T2,9416,physics,B,D,False
llama3.1-8b,T2,9422,physics,G,B,False
llama3.1-8b,T2,9423,physics,G,J,False
llama3.1-8b,T2,9424,physics,E,J,False
llama3.1-8b,T2,9427,physics,B,B,True
llama3.1-8b,T2,9430,physics,E,E,True
llama3.1-8b,T2,9431,physics,G,G,True
llama3.1-8b,T2,9438,physics,J,B,False
llama3.1-8b,T2,9440,physics,H,I,False
llama3.1-8b,T2,9443,physics,E,B,False
llama3.1-8b,T2,9453,physics,A,C,False
llama3.1-8b,T2,9454,physics,A,I,False
llama3.1-8b,T2,9457,physics,C,J,False
llama3.1-8b,T2,9459,physics,H,G,False
llama3.1-8b,T2,9460,physics,F,F,True
llama3.1-8b,T2,9465,physics,H,B,False
llama3.1-8b,T2,9471,physics,B,G,False
llama3.1-8b,T2,9473,physics,G,F,False
llama3.1-8b,T2,9474,physics,B,G,False
llama3.1-8b,T2,9475,physics,C,C,True
llama3.1-8b,T2,9476,physics,A,A,True
llama3.1-8b,T2,9477,physics,D,D,True
llama3.1-8b,T2,9479,physics,D,D,True
llama3.1-8b,T2,9482,physics,B,H,False
llama3.1-8b,T2,9487,physics,H,H,True
llama3.1-8b,T2,9488,physics,F,G,False
llama3.1-8b,T2,9495,physics,G,J,False
llama3.1-8b,T2,9498,physics,F,C,False
llama3.1-8b,T2,9499,physics,E,A,False
llama3.1-8b,T2,9501,physics,J,G,False
llama3.1-8b,T2,9503,physics,F,D,False
llama3.1-8b,T2,9504,physics,G,G,True
llama3.1-8b,T2,9506,physics,G,G,True
llama3.1-8b,T2,9510,physics,D,D,True
llama3.1-8b,T2,9512,physics,F,C,False
llama3.1-8b,T2,9513,physics,B,I,False
llama3.1-8b,T2,9514,physics,H,D,False
llama3.1-8b,T2,9515,physics,G,A,False
llama3.1-8b,T2,9517,physics,B,A,False
llama3.1-8b,T2,9518,physics,H,H,True
llama3.1-8b,T2,9519,physics,F,E,False
llama3.1-8b,T2,9523,physics,E,F,False
llama3.1-8b,T2,9526,physics,J,C,False
llama3.1-8b,T2,9531,physics,F,F,True
llama3.1-8b,T2,9532,physics,J,E,False
llama3.1-8b,T2,9535,physics,H,H,True
llama3.1-8b,T2,9536,physics,H,B,False
llama3.1-8b,T2,9540,physics,G,G,True
llama3.1-8b,T2,9545,physics,J,C,False
llama3.1-8b,T2,9551,physics,B,B,True
llama3.1-8b,T2,9563,physics,J,J,True
llama3.1-8b,T2,9564,physics,H,I,False
llama3.1-8b,T2,9568,physics,G,G,True
llama3.1-8b,T2,9569,physics,C,C,True
llama3.1-8b,T2,9571,physics,F,G,False
llama3.1-8b,T2,9572,physics,F,C,False
llama3.1-8b,T2,9576,physics,F,B,False
llama3.1-8b,T2,9578,physics,D,A,False
llama3.1-8b,T2,9580,physics,F,E,False
llama3.1-8b,T2,9582,physics,F,B,False
llama3.1-8b,T2,9585,physics,D,D,True
llama3.1-8b,T2,9588,physics,C,B,False
llama3.1-8b,T2,9589,physics,H,A,False
llama3.1-8b,T2,9591,physics,F,H,False
llama3.1-8b,T2,9594,physics,C,E,False
llama3.1-8b,T2,9607,physics,J,A,False
llama3.1-8b,T2,9610,physics,F,A,False
llama3.1-8b,T2,9611,physics,J,E,False
llama3.1-8b,T2,9613,physics,H,C,False
llama3.1-8b,T2,9614,physics,H,E,False
llama3.1-8b,T2,9615,physics,E,J,False
llama3.1-8b,T2,9618,physics,B,B,True
llama3.1-8b,T2,9620,physics,E,D,False
llama3.1-8b,T2,9621,physics,B,B,True
llama3.1-8b,T2,9622,physics,F,F,True
llama3.1-8b,T2,9624,physics,J,I,False
llama3.1-8b,T2,9625,physics,F,I,False
llama3.1-8b,T2,9627,physics,E,C,False
llama3.1-8b,T2,9628,physics,J,B,False
llama3.1-8b,T2,9630,physics,G,F,False
llama3.1-8b,T2,9636,physics,C,C,True
llama3.1-8b,T2,9637,physics,F,F,True
llama3.1-8b,T2,9639,physics,H,A,False
llama3.1-8b,T2,9640,physics,B,F,False
llama3.1-8b,T2,9642,physics,H,J,False
llama3.1-8b,T2,9644,physics,E,I,False
llama3.1-8b,T2,9645,physics,G,I,False
llama3.1-8b,T2,9649,physics,H,A,False
llama3.1-8b,T2,9651,physics,F,A,False
llama3.1-8b,T2,9653,physics,B,A,False
llama3.1-8b,T2,9659,physics,C,J,False
llama3.1-8b,T2,9666,physics,E,E,True
llama3.1-8b,T2,9668,physics,H,F,False
llama3.1-8b,T2,9669,physics,A,G,False
llama3.1-8b,T2,9670,physics,H,E,False
llama3.1-8b,T2,9672,physics,D,I,False
llama3.1-8b,T2,9673,physics,E,F,False
llama3.1-8b,T2,9674,physics,D,C,False
llama3.1-8b,T2,9676,physics,F,G,False
llama3.1-8b,T2,9677,physics,C,C,True
llama3.1-8b,T2,9685,physics,I,G,False
llama3.1-8b,T2,9686,physics,G,H,False
llama3.1-8b,T2,9688,physics,I,H,False
llama3.1-8b,T2,9696,physics,E,E,True
llama3.1-8b,T2,9697,physics,F,H,False
llama3.1-8b,T2,9703,physics,F,B,False
llama3.1-8b,T2,9706,physics,F,E,False
llama3.1-8b,T2,9711,physics,D,D,True
llama3.1-8b,T2,9712,physics,G,C,False
llama3.1-8b,T2,9713,physics,C,D,False
llama3.1-8b,T2,9715,physics,E,E,True
llama3.1-8b,T2,9721,physics,E,J,False
llama3.1-8b,T2,9723,physics,E,H,False
llama3.1-8b,T2,9726,physics,E,I,False
llama3.1-8b,T2,9731,physics,J,D,False
llama3.1-8b,T2,9736,physics,I,E,False
llama3.1-8b,T2,9740,physics,B,F,False
llama3.1-8b,T2,9743,physics,F,H,False
llama3.1-8b,T2,9744,physics,H,I,False
llama3.1-8b,T2,9749,physics,A,A,True
llama3.1-8b,T2,9751,physics,H,G,False
llama3.1-8b,T2,9755,physics,H,D,False
llama3.1-8b,T2,9757,physics,D,A,False
llama3.1-8b,T2,9758,physics,H,J,False
llama3.1-8b,T2,9759,physics,H,H,True
llama3.1-8b,T2,9761,physics,B,B,True
llama3.1-8b,T2,9764,physics,C,D,False
llama3.1-8b,T2,9765,physics,J,I,False
llama3.1-8b,T2,9767,physics,A,A,True
llama3.1-8b,T2,9769,physics,F,E,False
llama3.1-8b,T2,9773,physics,F,E,False
llama3.1-8b,T2,9774,physics,H,D,False
llama3.1-8b,T2,9776,physics,C,D,False
llama3.1-8b,T2,9777,physics,D,A,False
llama3.1-8b,T2,9778,physics,E,E,True
llama3.1-8b,T2,9780,physics,F,B,False
llama3.1-8b,T2,9785,physics,F,H,False
llama3.1-8b,T2,9786,physics,C,A,False
llama3.1-8b,T2,9795,physics,E,C,False
llama3.1-8b,T2,9800,physics,C,C,True
llama3.1-8b,T2,9802,physics,D,I,False
llama3.1-8b,T2,9804,physics,H,H,True
llama3.1-8b,T2,9807,physics,I,I,True
llama3.1-8b,T2,9809,physics,G,F,False
llama3.1-8b,T2,9817,physics,E,B,False
llama3.1-8b,T2,9818,physics,E,D,False
llama3.1-8b,T2,9819,physics,I,I,True
llama3.1-8b,T2,9824,physics,F,I,False
llama3.1-8b,T2,9825,physics,F,F,True
llama3.1-8b,T2,9827,physics,G,C,False
llama3.1-8b,T2,9831,physics,C,I,False
llama3.1-8b,T2,9832,physics,H,I,False
llama3.1-8b,T2,9833,physics,H,H,True
llama3.1-8b,T2,9837,physics,E,C,False
llama3.1-8b,T2,9838,physics,H,G,False
llama3.1-8b,T2,9839,physics,G,I,False
llama3.1-8b,T2,9843,physics,E,A,False
llama3.1-8b,T2,9844,physics,G,B,False
llama3.1-8b,T2,9845,physics,J,G,False
llama3.1-8b,T2,9849,physics,G,H,False
llama3.1-8b,T2,9854,physics,F,D,False
llama3.1-8b,T2,9856,physics,I,D,False
llama3.1-8b,T2,9861,physics,G,A,False
llama3.1-8b,T2,9862,physics,H,I,False
llama3.1-8b,T2,9863,physics,E,A,False
llama3.1-8b,T2,9864,physics,A,H,False
llama3.1-8b,T2,9867,physics,B,B,True
llama3.1-8b,T2,9874,physics,I,A,False
llama3.1-8b,T2,9875,physics,G,H,False
llama3.1-8b,T2,9876,physics,C,C,True
llama3.1-8b,T2,9885,physics,C,C,True
llama3.1-8b,T2,9889,physics,C,A,False
llama3.1-8b,T2,9890,physics,J,J,True
llama3.1-8b,T2,9897,physics,H,B,False
llama3.1-8b,T2,9902,physics,J,J,True
llama3.1-8b,T2,9904,physics,G,B,False
llama3.1-8b,T2,9908,physics,B,I,False
llama3.1-8b,T2,9911,physics,J,G,False
llama3.1-8b,T2,9913,physics,F,J,False
llama3.1-8b,T2,9914,physics,D,A,False
llama3.1-8b,T2,9920,physics,C,E,False
llama3.1-8b,T2,9923,physics,C,J,False
llama3.1-8b,T2,9930,physics,E,J,False
llama3.1-8b,T2,9939,physics,D,I,False
llama3.1-8b,T2,9942,physics,G,F,False
llama3.1-8b,T2,9943,physics,G,I,False
llama3.1-8b,T2,9946,physics,D,B,False
llama3.1-8b,T2,9949,physics,E,H,False
llama3.1-8b,T2,9953,physics,B,F,False
llama3.1-8b,T2,9954,physics,B,F,False
llama3.1-8b,T2,9955,physics,G,F,False
llama3.1-8b,T2,9957,physics,D,C,False
llama3.1-8b,T2,9958,physics,H,E,False
llama3.1-8b,T2,9962,physics,H,E,False
llama3.1-8b,T2,9964,physics,J,B,False
llama3.1-8b,T2,9967,physics,I,A,False
llama3.1-8b,T2,9968,physics,J,C,False
llama3.1-8b,T2,9973,physics,E,G,False
llama3.1-8b,T2,9976,physics,D,E,False
llama3.1-8b,T2,9981,physics,A,A,True
llama3.1-8b,T2,9986,physics,C,B,False
llama3.1-8b,T2,9988,physics,G,G,True
llama3.1-8b,T2,9994,physics,J,H,False
llama3.1-8b,T2,10004,physics,C,C,True
llama3.1-8b,T2,10011,physics,E,I,False
llama3.1-8b,T2,10012,physics,I,I,True
llama3.1-8b,T2,10014,physics,H,H,True
llama3.1-8b,T2,10016,physics,F,C,False
llama3.1-8b,T2,10017,physics,J,E,False
llama3.1-8b,T2,10018,physics,E,D,False
llama3.1-8b,T2,10020,physics,I,H,False
llama3.1-8b,T2,10021,physics,F,I,False
llama3.1-8b,T2,10022,physics,H,D,False
llama3.1-8b,T2,10029,physics,G,F,False
llama3.1-8b,T2,10032,physics,B,B,True
llama3.1-8b,T2,10033,physics,B,B,True
llama3.1-8b,T2,10034,physics,B,E,False
llama3.1-8b,T2,10038,physics,B,B,True
llama3.1-8b,T2,10040,physics,H,H,True
llama3.1-8b,T2,10041,physics,G,E,False
llama3.1-8b,T2,10042,physics,I,A,False
llama3.1-8b,T2,10043,physics,H,A,False
llama3.1-8b,T2,10049,physics,I,I,True
llama3.1-8b,T2,10050,physics,B,H,False
llama3.1-8b,T2,10052,physics,H,C,False
llama3.1-8b,T2,10058,physics,I,J,False
llama3.1-8b,T2,10059,physics,F,A,False
llama3.1-8b,T2,10060,physics,B,C,False
llama3.1-8b,T2,10063,physics,A,A,True
llama3.1-8b,T2,10069,physics,E,C,False
llama3.1-8b,T2,10070,physics,H,G,False
llama3.1-8b,T2,10076,physics,G,A,False
llama3.1-8b,T2,10079,physics,H,I,False
llama3.1-8b,T2,10083,physics,B,F,False
llama3.1-8b,T2,10086,physics,G,A,False
llama3.1-8b,T2,10089,physics,E,I,False
llama3.1-8b,T2,10091,physics,E,H,False
llama3.1-8b,T2,10092,physics,G,B,False
llama3.1-8b,T2,10095,physics,E,F,False
llama3.1-8b,T2,10099,physics,G,J,False
llama3.1-8b,T2,10100,physics,J,J,True
llama3.1-8b,T2,10102,physics,F,J,False
llama3.1-8b,T2,10105,physics,B,E,False
llama3.1-8b,T2,10110,physics,G,J,False
llama3.1-8b,T2,10113,physics,I,G,False
llama3.1-8b,T2,10116,physics,H,A,False
llama3.1-8b,T2,10118,physics,B,F,False
llama3.1-8b,T2,10123,physics,I,H,False
llama3.1-8b,T2,10126,physics,G,G,True
llama3.1-8b,T2,10135,physics,E,J,False
llama3.1-8b,T2,10139,physics,F,I,False
llama3.1-8b,T2,10140,physics,F,H,False
llama3.1-8b,T2,10143,physics,G,A,False
llama3.1-8b,T2,10144,physics,E,E,True
llama3.1-8b,T2,10147,physics,F,E,False
llama3.1-8b,T2,10149,physics,F,C,False
llama3.1-8b,T2,10150,physics,G,D,False
llama3.1-8b,T2,10151,physics,H,D,False
llama3.1-8b,T2,10152,physics,E,E,True
llama3.1-8b,T2,10153,physics,I,F,False
llama3.1-8b,T2,10155,physics,H,H,True
llama3.1-8b,T2,10162,physics,G,E,False
llama3.1-8b,T2,10165,physics,F,H,False
llama3.1-8b,T2,10168,physics,B,B,True
llama3.1-8b,T2,10173,physics,B,F,False
llama3.1-8b,T2,10180,physics,H,J,False
llama3.1-8b,T2,10182,physics,H,E,False
llama3.1-8b,T2,10188,physics,H,I,False
llama3.1-8b,T2,10190,physics,H,B,False
llama3.1-8b,T2,10191,physics,F,H,False
llama3.1-8b,T2,10193,physics,H,H,True
llama3.1-8b,T2,10194,physics,E,A,False
llama3.1-8b,T2,10195,physics,F,H,False
llama3.1-8b,T2,10199,physics,E,D,False
llama3.1-8b,T2,10201,physics,H,D,False
llama3.1-8b,T2,10206,physics,D,A,False
llama3.1-8b,T2,10207,physics,I,I,True
llama3.1-8b,T2,10209,physics,C,B,False
llama3.1-8b,T2,10211,physics,I,I,True
llama3.1-8b,T2,10213,physics,J,A,False
llama3.1-8b,T2,10220,physics,C,J,False
llama3.1-8b,T2,10226,physics,G,D,False
llama3.1-8b,T2,10229,physics,H,I,False
llama3.1-8b,T2,10235,physics,E,A,False
llama3.1-8b,T2,10237,physics,C,J,False
llama3.1-8b,T2,10240,physics,H,G,False
llama3.1-8b,T2,10241,physics,B,G,False
llama3.1-8b,T2,10243,physics,B,J,False
llama3.1-8b,T2,10249,physics,H,J,False
llama3.1-8b,T2,10250,physics,F,B,False
llama3.1-8b,T2,10251,physics,D,E,False
llama3.1-8b,T2,10253,physics,B,A,False
llama3.1-8b,T2,10255,physics,F,J,False
llama3.1-8b,T2,10259,physics,J,J,True
llama3.1-8b,T2,10260,physics,D,H,False
llama3.1-8b,T2,10261,physics,I,F,False
llama3.1-8b,T2,10268,physics,F,A,False
llama3.1-8b,T2,10276,physics,E,B,False
llama3.1-8b,T2,10283,physics,H,I,False
llama3.1-8b,T2,10286,physics,E,D,False
llama3.1-8b,T2,10287,physics,H,A,False
llama3.1-8b,T2,10292,physics,G,G,True
llama3.1-8b,T2,10293,physics,H,I,False
llama3.1-8b,T2,10295,physics,G,G,True
llama3.1-8b,T2,10298,physics,C,C,True
llama3.1-8b,T2,10299,physics,E,E,True
llama3.1-8b,T2,10307,physics,D,C,False
llama3.1-8b,T2,10308,physics,E,E,True
llama3.1-8b,T2,10310,physics,E,C,False
llama3.1-8b,T2,10311,physics,G,F,False
llama3.1-8b,T2,10314,physics,F,F,True
llama3.1-8b,T2,10316,physics,H,J,False
llama3.1-8b,T2,10317,physics,I,F,False
llama3.1-8b,T2,10318,physics,H,G,False
llama3.1-8b,T2,10319,physics,F,B,False
llama3.1-8b,T2,10320,physics,H,J,False
llama3.1-8b,T2,10322,physics,J,A,False
llama3.1-8b,T2,10324,physics,G,D,False
llama3.1-8b,T2,10326,physics,F,B,False
llama3.1-8b,T2,10330,physics,H,C,False
llama3.1-8b,T2,10333,physics,C,C,True
llama3.1-8b,T2,10335,physics,H,H,True
llama3.1-8b,T2,10336,physics,J,E,False
llama3.1-8b,T2,10337,physics,G,G,True
llama3.1-8b,T2,10340,physics,D,D,True
llama3.1-8b,T2,10344,physics,C,A,False
llama3.1-8b,T2,10345,physics,I,G,False
llama3.1-8b,T2,10346,physics,F,I,False
llama3.1-8b,T2,10348,physics,I,J,False
llama3.1-8b,T2,10349,physics,G,A,False
llama3.1-8b,T2,10350,physics,E,B,False
llama3.1-8b,T2,10352,physics,H,D,False
llama3.1-8b,T2,10353,physics,H,H,True
llama3.1-8b,T2,10354,physics,J,H,False
llama3.1-8b,T2,10355,physics,F,E,False
llama3.1-8b,T2,866,law,E,D,False
llama3.1-8b,T2,867,law,E,B,False
llama3.1-8b,T2,871,law,F,C,False
llama3.1-8b,T2,872,law,G,G,True
llama3.1-8b,T2,873,law,B,E,False
llama3.1-8b,T2,874,law,J,A,False
llama3.1-8b,T2,876,law,B,I,False
llama3.1-8b,T2,879,law,I,A,False
llama3.1-8b,T2,885,law,G,C,False
llama3.1-8b,T2,889,law,F,C,False
llama3.1-8b,T2,890,law,C,G,False
llama3.1-8b,T2,894,law,A,H,False
llama3.1-8b,T2,895,law,E,H,False
llama3.1-8b,T2,896,law,B,G,False
llama3.1-8b,T2,899,law,D,G,False
llama3.1-8b,T2,902,law,I,I,True
llama3.1-8b,T2,903,law,B,B,True
llama3.1-8b,T2,905,law,J,A,False
llama3.1-8b,T2,907,law,I,J,False
llama3.1-8b,T2,908,law,I,B,False
llama3.1-8b,T2,909,law,B,B,True
llama3.1-8b,T2,913,law,A,E,False
llama3.1-8b,T2,915,law,I,G,False
llama3.1-8b,T2,917,law,I,I,True
llama3.1-8b,T2,918,law,D,J,False
llama3.1-8b,T2,919,law,B,E,False
llama3.1-8b,T2,922,law,E,D,False
llama3.1-8b,T2,923,law,D,F,False
llama3.1-8b,T2,924,law,J,J,True
llama3.1-8b,T2,925,law,J,J,True
llama3.1-8b,T2,933,law,H,H,True
llama3.1-8b,T2,937,law,B,D,False
llama3.1-8b,T2,939,law,G,G,True
llama3.1-8b,T2,942,law,F,F,True
llama3.1-8b,T2,943,law,H,F,False
llama3.1-8b,T2,944,law,D,D,True
llama3.1-8b,T2,946,law,B,B,True
llama3.1-8b,T2,952,law,A,D,False
llama3.1-8b,T2,954,law,E,E,True
llama3.1-8b,T2,955,law,J,A,False
llama3.1-8b,T2,958,law,J,J,True
llama3.1-8b,T2,959,law,G,A,False
llama3.1-8b,T2,965,law,G,F,False
llama3.1-8b,T2,969,law,I,I,True
llama3.1-8b,T2,971,law,C,C,True
llama3.1-8b,T2,973,law,E,H,False
llama3.1-8b,T2,974,law,F,G,False
llama3.1-8b,T2,975,law,C,D,False
llama3.1-8b,T2,976,law,G,E,False
llama3.1-8b,T2,981,law,I,I,True
llama3.1-8b,T2,983,law,I,G,False
llama3.1-8b,T2,984,law,J,B,False
llama3.1-8b,T2,985,law,H,G,False
llama3.1-8b,T2,986,law,J,B,False
llama3.1-8b,T2,988,law,B,B,True
llama3.1-8b,T2,990,law,E,G,False
llama3.1-8b,T2,991,law,E,E,True
llama3.1-8b,T2,994,law,B,H,False
llama3.1-8b,T2,995,law,E,F,False
llama3.1-8b,T2,1000,law,G,A,False
llama3.1-8b,T2,1004,law,H,F,False
llama3.1-8b,T2,1005,law,E,D,False
llama3.1-8b,T2,1007,law,C,A,False
llama3.1-8b,T2,1008,law,D,J,False
llama3.1-8b,T2,1010,law,A,E,False
llama3.1-8b,T2,1015,law,C,F,False
llama3.1-8b,T2,1016,law,G,H,False
llama3.1-8b,T2,1017,law,B,B,True
llama3.1-8b,T2,1019,law,H,A,False
llama3.1-8b,T2,1032,law,B,D,False
llama3.1-8b,T2,1036,law,B,B,True
llama3.1-8b,T2,1038,law,B,B,True
llama3.1-8b,T2,1040,law,B,I,False
llama3.1-8b,T2,1041,law,B,I,False
llama3.1-8b,T2,1042,law,I,E,False
llama3.1-8b,T2,1044,law,E,B,False
llama3.1-8b,T2,1045,law,E,E,True
llama3.1-8b,T2,1050,law,B,A,False
llama3.1-8b,T2,1051,law,F,D,False
llama3.1-8b,T2,1052,law,D,A,False
llama3.1-8b,T2,1053,law,J,B,False
llama3.1-8b,T2,1055,law,H,C,False
llama3.1-8b,T2,1061,law,F,F,True
llama3.1-8b,T2,1063,law,G,A,False
llama3.1-8b,T2,1064,law,E,A,False
llama3.1-8b,T2,1065,law,F,F,True
llama3.1-8b,T2,1067,law,H,J,False
llama3.1-8b,T2,1068,law,B,B,True
llama3.1-8b,T2,1069,law,F,F,True
llama3.1-8b,T2,1070,law,E,E,True
llama3.1-8b,T2,1071,law,C,A,False
llama3.1-8b,T2,1072,law,F,F,True
llama3.1-8b,T2,1073,law,B,F,False
llama3.1-8b,T2,1076,law,D,D,True
llama3.1-8b,T2,1077,law,I,I,True
llama3.1-8b,T2,1078,law,I,B,False
llama3.1-8b,T2,1079,law,J,I,False
llama3.1-8b,T2,1083,law,I,A,False
llama3.1-8b,T2,1084,law,A,J,False
llama3.1-8b,T2,1085,law,B,I,False
llama3.1-8b,T2,1086,law,A,C,False
llama3.1-8b,T2,1090,law,A,A,True
llama3.1-8b,T2,1091,law,I,A,False
llama3.1-8b,T2,1094,law,J,A,False
llama3.1-8b,T2,1096,law,J,A,False
llama3.1-8b,T2,1099,law,J,I,False
llama3.1-8b,T2,1100,law,E,D,False
llama3.1-8b,T2,1101,law,E,E,True
llama3.1-8b,T2,1103,law,J,G,False
llama3.1-8b,T2,1106,law,C,C,True
llama3.1-8b,T2,1108,law,D,G,False
llama3.1-8b,T2,1110,law,C,I,False
llama3.1-8b,T2,1114,law,C,B,False
llama3.1-8b,T2,1116,law,I,A,False
llama3.1-8b,T2,1117,law,G,D,False
llama3.1-8b,T2,1123,law,A,D,False
llama3.1-8b,T2,1124,law,C,C,True
llama3.1-8b,T2,1132,law,B,F,False
llama3.1-8b,T2,1136,law,I,H,False
llama3.1-8b,T2,1137,law,F,C,False
llama3.1-8b,T2,1139,law,B,I,False
llama3.1-8b,T2,1142,law,G,I,False
llama3.1-8b,T2,1143,law,B,A,False
llama3.1-8b,T2,1144,law,E,E,True
llama3.1-8b,T2,1145,law,J,J,True
llama3.1-8b,T2,1146,law,F,E,False
llama3.1-8b,T2,1147,law,H,C,False
llama3.1-8b,T2,1154,law,C,D,False
llama3.1-8b,T2,1155,law,G,G,True
llama3.1-8b,T2,1156,law,C,C,True
llama3.1-8b,T2,1158,law,I,C,False
llama3.1-8b,T2,1159,law,D,D,True
llama3.1-8b,T2,1161,law,J,I,False
llama3.1-8b,T2,1162,law,F,F,True
llama3.1-8b,T2,1163,law,G,D,False
llama3.1-8b,T2,1165,law,C,C,True
llama3.1-8b,T2,1168,law,F,H,False
llama3.1-8b,T2,1169,law,B,F,False
llama3.1-8b,T2,1172,law,H,A,False
llama3.1-8b,T2,1174,law,I,B,False
llama3.1-8b,T2,1179,law,B,F,False
llama3.1-8b,T2,1183,law,F,A,False
llama3.1-8b,T2,1184,law,C,I,False
llama3.1-8b,T2,1185,law,A,I,False
llama3.1-8b,T2,1187,law,J,F,False
llama3.1-8b,T2,1189,law,C,E,False
llama3.1-8b,T2,1190,law,I,E,False
llama3.1-8b,T2,1191,law,D,J,False
llama3.1-8b,T2,1193,law,G,A,False
llama3.1-8b,T2,1195,law,E,J,False
llama3.1-8b,T2,1199,law,J,J,True
llama3.1-8b,T2,1203,law,B,I,False
llama3.1-8b,T2,1204,law,F,F,True
llama3.1-8b,T2,1205,law,C,H,False
llama3.1-8b,T2,1206,law,B,D,False
llama3.1-8b,T2,1207,law,I,H,False
llama3.1-8b,T2,1208,law,A,A,True
llama3.1-8b,T2,1209,law,I,I,True
llama3.1-8b,T2,1211,law,D,C,False
llama3.1-8b,T2,1212,law,A,A,True
llama3.1-8b,T2,1214,law,G,H,False
llama3.1-8b,T2,1215,law,J,J,True
llama3.1-8b,T2,1216,law,H,H,True
llama3.1-8b,T2,1218,law,E,E,True
llama3.1-8b,T2,1220,law,B,A,False
llama3.1-8b,T2,1221,law,I,G,False
llama3.1-8b,T2,1223,law,F,G,False
llama3.1-8b,T2,1227,law,E,I,False
llama3.1-8b,T2,1228,law,H,G,False
llama3.1-8b,T2,1229,law,D,H,False
llama3.1-8b,T2,1231,law,B,B,True
llama3.1-8b,T2,1237,law,D,G,False
llama3.1-8b,T2,1241,law,I,I,True
llama3.1-8b,T2,1243,law,E,B,False
llama3.1-8b,T2,1244,law,D,G,False
llama3.1-8b,T2,1245,law,I,I,True
llama3.1-8b,T2,1248,law,I,D,False
llama3.1-8b,T2,1252,law,F,A,False
llama3.1-8b,T2,1255,law,A,A,True
llama3.1-8b,T2,1259,law,J,H,False
llama3.1-8b,T2,1261,law,C,G,False
llama3.1-8b,T2,1263,law,B,B,True
llama3.1-8b,T2,1266,law,B,C,False
llama3.1-8b,T2,1267,law,D,E,False
llama3.1-8b,T2,1268,law,D,D,True
llama3.1-8b,T2,1276,law,A,A,True
llama3.1-8b,T2,1278,law,B,I,False
llama3.1-8b,T2,1279,law,F,F,True
llama3.1-8b,T2,1281,law,C,G,False
llama3.1-8b,T2,1283,law,I,I,True
